"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"1,2,3,4,5,6,7,8,9,10,11,12,13;B","BBBBBBBBBBBBBCCC",5.10908270833333,2.15628357960051,3.477745,8.30113813943435,33.192335,18.3159503230035,11.5575,0.693125,2.36,0.7
"1,2,3,4,5,6,7,8,9,10,11,12,14;B","BBBBBBBBBBBBCBCC",5.010085,2.06009689210151,3.57197833333333,8.34823606828733,33.374675,18.3208913238484,11.246875,0.665,2.4,0.7
"1,2,3,4,5,6,7,8,9,10,11,12,15;B","BBBBBBBBBBBBCCBC",4.92238010416667,2.04601792551074,3.802195,8.43058301097649,33.8727933333333,18.3774928307369,10.99,0.6375,2.48,0.7
"1,2,3,4,5,6,7,8,9,10,11,12,16;B","BBBBBBBBBBBBCCCB",4.81412583333333,2.0832007549656,4.35107,8.55226362359813,35.5012933333333,18.8083957926083,10.77125,0.624375,2.57,0.7
"1,2,3,4,5,6,7,8,9,10,11,13,14;B","BBBBBBBBBBBCBBCC",4.93148125,1.98433499992758,3.659695,8.40281093061626,33.5306383333333,18.31659606236,10.99625,0.631875,2.47,0.7
"1,2,3,4,5,6,7,8,9,10,11,13,15;B","BBBBBBBBBBBCBCBC",4.83592760416667,1.95158124540105,3.87842,8.47662897256834,33.9982866666667,18.3735247763122,10.71625,0.60375,2.53,0.7
"1,2,3,4,5,6,7,8,9,10,11,13,16;B","BBBBBBBBBBBCBCCB",4.7253309375,1.97981467890501,4.41486166666667,8.58992161395988,35.5893083333333,18.7927376139256,10.4925,0.59,2.61,0.7
"1,2,3,4,5,6,7,8,9,10,11,14,15;B","BBBBBBBBBBBCCBBC",4.7696028125,1.94347130547738,4.05039833333333,8.58108988425659,34.3152966666667,18.4108947321605,10.54,0.57375,2.58,0.72
"1,2,3,4,5,6,7,8,9,10,11,14,16;B","BBBBBBBBBBBCCBCB",4.653316875,1.95173673249815,4.56352,8.67045415306807,35.81529,18.7919411267149,10.295,0.56,2.65,0.72
"1,2,3,4,5,6,7,8,9,10,11,15,16;B","BBBBBBBBBBBCCCBB",4.58329333333333,1.97146841584633,4.92899166666667,8.84033856520293,36.362275,18.8702581995214,10.11375,0.545,2.75,0.76
"1,2,3,4,5,6,7,8,9,10,12,13,14;B","BBBBBBBBBBCBBBCC",4.8637534375,1.92591656241178,3.751325,8.48329294412542,33.66097,18.2995499507728,10.84,0.601875,2.51,0.7
"1,2,3,4,5,6,7,8,9,10,12,13,15;B","BBBBBBBBBBCBBCBC",4.7650378125,1.87712161908053,3.966465,8.55375793620898,34.11665,18.3532069107555,10.549375,0.573125,2.57,0.7
"1,2,3,4,5,6,7,8,9,10,12,13,16;B","BBBBBBBBBBCBBCCB",4.65321625,1.89548315327376,4.495965,8.65858837774124,35.6880733333333,18.7692132014678,10.310625,0.558125,2.65,0.7
"1,2,3,4,5,6,7,8,9,10,12,14,15;B","BBBBBBBBBBCBCBBC",4.69173479166667,1.85281476365145,4.13037833333333,8.64753581502898,34.4198016666667,18.391570534943,10.3475,0.540625,2.61,0.72
"1,2,3,4,5,6,7,8,9,10,12,14,16;B","BBBBBBBBBBCBCBCB",4.57439260416667,1.84979463453719,4.636265,8.73152427804352,35.902895,18.7710100718516,10.093125,0.52625,2.68,0.72
"1,2,3,4,5,6,7,8,9,10,12,15,16;B","BBBBBBBBBBCBCCBB",4.50177083333333,1.86270627509794,4.993645,8.89415407978678,36.438025,18.849610534379,9.901875,0.51125,2.78,0.76
"1,2,3,4,5,6,7,8,9,10,13,14,15;B","BBBBBBBBBBCCBBBC",4.64170114583333,1.85601796522542,4.28267666666667,8.77078994098321,34.6491883333333,18.3672211309279,10.2125,0.5225,2.69,0.75
"1,2,3,4,5,6,7,8,9,10,13,14,16;B","BBBBBBBBBBCCBBCB",4.52136875,1.83503752925933,4.77087333333333,8.84083251499165,36.0844383333333,18.7423187846318,9.94375,0.5075,2.76,0.75
"1,2,3,4,5,6,7,8,9,10,13,15,16;B","BBBBBBBBBBCCBCBB",4.43980552083333,1.8330201355887,5.10898333333333,8.98182096728101,36.58792,18.8193125539664,9.71875,0.490625,2.86,0.78
"1,2,3,4,5,6,7,8,9,10,14,15,16;B","BBBBBBBBBBCCCBBB",4.39333354166667,1.85467532724462,5.37647833333333,9.15768465825436,36.9511866666667,18.8318799101631,9.58,0.475,3.03,0.81
"1,2,3,4,5,6,7,8,9,11,12,13,14;B","BBBBBBBBBCBBBBCC",4.81421552083333,1.89145740662813,3.84986166666667,8.58127677341607,33.7991283333333,18.2557959185811,10.674375,0.583125,2.58,0.74
"1,2,3,4,5,6,7,8,9,11,12,13,15;B","BBBBBBBBBCBBBCBC",4.71277958333333,1.82685396016206,4.061475,8.6472750621143,34.2453916666667,18.3129286120134,10.376875,0.551875,2.64,0.74
"1,2,3,4,5,6,7,8,9,11,12,13,16;B","BBBBBBBBBCBBBCCB",4.5993503125,1.83487904839904,4.58319,8.74345657267736,35.7910916666667,18.7289158910487,10.134375,0.536875,2.72,0.74
"1,2,3,4,5,6,7,8,9,11,12,14,15;B","BBBBBBBBBCBBCBBC",4.63457635416667,1.78678851113161,4.21804166666667,8.73201805655346,34.5370616666667,18.350824990979,10.169375,0.5175,2.68,0.76
"1,2,3,4,5,6,7,8,9,11,12,14,16;B","BBBBBBBBBCBBCBCB",4.51589822916667,1.77191450108334,4.71755666666667,8.80819436490989,35.99878,18.7321655559159,9.913125,0.503125,2.75,0.76
"1,2,3,4,5,6,7,8,9,11,12,15,16;B","BBBBBBBBBCBBCCBB",4.44085729166667,1.77705069534482,5.06841666666667,8.96267241572666,36.5263616666667,18.8113981940755,9.710625,0.4875,2.84,0.8
"1,2,3,4,5,6,7,8,9,11,13,14,15;B","BBBBBBBBBCBCBBBC",4.57640895833333,1.77418698110815,4.35987666666667,8.8447477834156,34.75331,18.3310351182504,10.014375,0.496875,2.74,0.78
"1,2,3,4,5,6,7,8,9,11,13,14,16;B","BBBBBBBBBCBCBBCB",4.45494322916667,1.74007845427456,4.843355,8.9086237281314,36.1704266666667,18.7079861694098,9.75,0.4825,2.81,0.78
"1,2,3,4,5,6,7,8,9,11,13,15,16;B","BBBBBBBBBCBCBCBB",4.37149947916667,1.72839873993315,5.17672,9.04527522877102,36.6679716666667,18.785518561321,9.51375,0.465625,2.9,0.81
"1,2,3,4,5,6,7,8,9,11,14,15,16;B","BBBBBBBBBCBCCBBB",4.32155072916667,1.74433508867143,5.43836166666667,9.21728657787124,37.0232583333333,18.8005745528119,9.3625,0.45125,3.06,0.84
"1,2,3,4,5,6,7,8,9,12,13,14,15;B","BBBBBBBBBCCBBBBC",4.5451553125,1.79511334053965,4.51833,8.98424736618094,34.971675,18.2776907339098,9.904375,0.480625,2.88,0.82
"1,2,3,4,5,6,7,8,9,12,13,14,16;B","BBBBBBBBBCCBBBCB",4.42102541666667,1.74330892828908,4.98528666666667,9.0356966871131,36.346165,18.655689439473,9.6275,0.466875,2.93,0.82
"1,2,3,4,5,6,7,8,9,12,13,15,16;B","BBBBBBBBBCCBBCBB",4.33234666666667,1.71552056106648,5.30718,9.16203945757057,36.8249533333333,18.7307858709363,9.388125,0.449375,3.03,0.85
"1,2,3,4,5,6,7,8,9,12,14,15,16;B","BBBBBBBBBCCBCBBB",4.27346072916667,1.71711168956973,5.55514,9.32100605420107,37.1614883333333,18.746880722453,9.21625,0.433125,3.2,0.86
"1,2,3,4,5,6,7,8,9,13,14,15,16;B","BBBBBBBBBCCCBBBB",4.2404040625,1.75092699538685,5.77756666666667,9.49430708893135,37.4328683333333,18.7222112769226,9.115,0.424375,3.36,0.92
"1,2,3,4,5,6,7,8,10,11,12,13,14;B","BBBBBBBBCBBBBBCC",4.77299739583333,1.87775157164221,3.92506166666667,8.66354928769836,33.9080033333333,18.2125853066166,10.531875,0.55375,2.68,0.74
"1,2,3,4,5,6,7,8,10,11,12,13,15;B","BBBBBBBBCBBBBCBC",4.669413125,1.80017734251326,4.13164166666667,8.72581765922773,34.3445366666667,18.2733989198786,10.231875,0.52375,2.74,0.74
"1,2,3,4,5,6,7,8,10,11,12,13,16;B","BBBBBBBBCBBBBCCB",4.5550096875,1.79924381219231,4.64903166666667,8.81708601848483,35.87465,18.6872612203436,9.985625,0.509375,2.82,0.74
"1,2,3,4,5,6,7,8,10,11,12,14,15;B","BBBBBBBBCBBBCBBC",4.588115,1.747127453884,4.28408833333333,8.80728152349474,34.62992,18.3137898622007,10.011875,0.4875,2.78,0.76
"1,2,3,4,5,6,7,8,10,11,12,14,16;B","BBBBBBBBCBBBCBCB",4.468590625,1.72198681729026,4.780525,8.87931225275202,36.0780983333333,18.6929202041907,9.751875,0.47375,2.85,0.76
"1,2,3,4,5,6,7,8,10,11,12,15,16;B","BBBBBBBBCBBBCCBB",4.39130791666667,1.72007084383781,5.127395,9.02837017528016,36.5967383333333,18.7755408750185,9.54625,0.4575,2.94,0.8
"1,2,3,4,5,6,7,8,10,11,13,14,15;B","BBBBBBBBCBBCBBBC",4.52509104166667,1.72033083084404,4.42050166666667,8.91669128364252,34.8384666666667,18.2965892875075,9.8425,0.465625,2.83,0.78
"1,2,3,4,5,6,7,8,10,11,13,14,16;B","BBBBBBBBCBBCBBCB",4.402765,1.67478114185495,4.90151,8.9768038588716,36.2418183333333,18.6720101484657,9.575625,0.451875,2.9,0.78
"1,2,3,4,5,6,7,8,10,11,13,15,16;B","BBBBBBBBCBBCBCBB",4.31743458333333,1.65429399983067,5.23210333333333,9.10857506790955,36.7330116666667,18.7511955231274,9.335625,0.435,2.99,0.81
"1,2,3,4,5,6,7,8,10,11,14,15,16;B","BBBBBBBBCBBCCBBB",4.26559,1.66403979496341,5.490845,9.27790326506942,37.08296,18.7661162816091,9.1825,0.421875,3.15,0.84
"1,2,3,4,5,6,7,8,10,12,13,14,15;B","BBBBBBBBCBCBBBBC",4.48345072916667,1.72671877535753,4.57209333333333,9.04494818448701,35.0457616666667,18.2483279885696,9.72,0.44875,2.95,0.82
"1,2,3,4,5,6,7,8,10,12,13,14,16;B","BBBBBBBBCBCBBBCB",4.35856010416667,1.6620677682124,5.03575333333333,9.0929280182052,36.40808,18.6241380384833,9.43875,0.435,3,0.82
"1,2,3,4,5,6,7,8,10,12,13,15,16;B","BBBBBBBBCBCBBCBB",4.26829302083333,1.62385880176,5.35503666666667,9.21408791026193,36.8811333333333,18.7008752094662,9.194375,0.4175,3.1,0.85
"1,2,3,4,5,6,7,8,10,12,14,15,16;B","BBBBBBBBCBCBCBBB",4.2078459375,1.61775591781526,5.60027833333333,9.36850884977633,37.2134866666667,18.7166993049225,9.01625,0.4025,3.27,0.86
"1,2,3,4,5,6,7,8,10,13,14,15,16;B","BBBBBBBBCBCCBBBB",4.17167270833333,1.64724401280519,5.81890666666667,9.53875105286084,37.480795,18.6933975155264,8.901875,0.393125,3.43,0.92
"1,2,3,4,5,6,7,8,11,12,13,14,15;B","BBBBBBBBCCBBBBBC",4.46205916666667,1.76296119857535,4.691585,9.13122909671536,35.20517,18.1961396302366,9.624375,0.441875,3.01,0.83
"1,2,3,4,5,6,7,8,11,12,13,14,16;B","BBBBBBBBCCBBBBCB",4.33510625,1.68539266332272,5.14086,9.17255601326912,36.5344916666667,18.5762909552935,9.3325,0.426875,3.06,0.83
"1,2,3,4,5,6,7,8,11,12,13,15,16;B","BBBBBBBBCCBBBCBB",4.2420040625,1.63395104895533,5.452675,9.28787230726279,36.996925,18.6575170323057,9.08125,0.406875,3.17,0.86
"1,2,3,4,5,6,7,8,11,12,14,15,16;B","BBBBBBBBCCBBCBBB",4.17599822916667,1.61335177693905,5.68919166666667,9.4358246014072,37.3176283333333,18.6758868160712,8.895625,0.388125,3.34,0.87
"1,2,3,4,5,6,7,8,11,13,14,15,16;B","BBBBBBBBCCBCBBBB",4.13280010416667,1.62824879323331,5.90723,9.59880139411677,37.5841266666667,18.647660036518,8.7775,0.37625,3.5,0.92
"1,2,3,4,5,6,7,8,12,13,14,15,16;B","BBBBBBBBCCCBBBBB",4.12118625,1.67787203099017,6.09285333333333,9.73064566913913,37.8063233333333,18.5996097019148,8.721875,0.37125,3.56,0.98
"1,2,3,4,5,6,7,9,10,11,12,13,14;B","BBBBBBBCBBBBBBCC",4.74140614583333,1.8844728162138,4.004735,8.74541096143553,34.009585,18.1556292023057,10.4325,0.54375,2.7,0.78
"1,2,3,4,5,6,7,9,10,11,12,13,15;B","BBBBBBBCBBBBBCBC",4.63663208333333,1.79683123145756,4.20949666666667,8.80473218595722,34.4421466666667,18.2154884005718,10.124375,0.514375,2.76,0.78
"1,2,3,4,5,6,7,9,10,11,12,13,16;B","BBBBBBBCBBBBBCCB",4.52133166666667,1.78739975334811,4.72197833333333,8.89146289130377,35.9579083333333,18.6308705238173,9.86875,0.499375,2.84,0.78
"1,2,3,4,5,6,7,9,10,11,12,14,15;B","BBBBBBBCBBBBCBBC",4.55293239583333,1.73308619774752,4.35915,8.88332485372898,34.72273,18.2562059350102,9.901875,0.4775,2.8,0.8
"1,2,3,4,5,6,7,9,10,11,12,14,16;B","BBBBBBBCBBBBCBCB",4.43258145833333,1.69838117156427,4.85089833333333,8.95123086239808,36.1576833333333,18.6382776864444,9.631875,0.463125,2.87,0.8
"1,2,3,4,5,6,7,9,10,11,12,15,16;B","BBBBBBBCBBBBCCBB",4.35419145833333,1.68962476974589,5.19460333333333,9.09671090754053,36.671865,18.7222689302353,9.4225,0.44625,2.96,0.84
"1,2,3,4,5,6,7,9,10,11,13,14,15;B","BBBBBBBCBBBCBBBC",4.48664197916667,1.69445865136247,4.49106166666667,8.98950912856333,34.925695,18.2424934420924,9.72125,0.455,2.85,0.82
"1,2,3,4,5,6,7,9,10,11,13,14,16;B","BBBBBBBCBBBCBBCB",4.3635640625,1.63831476955166,4.968065,9.04609012977398,36.3170166666667,18.6202454813903,9.444375,0.440625,2.92,0.82
"1,2,3,4,5,6,7,9,10,11,13,15,16;B","BBBBBBBCBBBCBCBB",4.27739364583333,1.60958519699138,5.29610333333333,9.17467880213986,36.8044233333333,18.700477602289,9.201875,0.423125,3.01,0.85
"1,2,3,4,5,6,7,9,10,11,14,15,16;B","BBBBBBBCBBBCCBBB",4.2244578125,1.61354848763981,5.55287833333333,9.34006711167336,37.1514916666667,18.7166741725341,9.043125,0.409375,3.16,0.88
"1,2,3,4,5,6,7,9,10,12,13,14,15;B","BBBBBBBCBBCBBBBC",4.43966802083333,1.68842240502545,4.636155,9.11060240941784,35.12518,18.1970867487626,9.5725,0.438125,2.97,0.86
"1,2,3,4,5,6,7,9,10,12,13,14,16;B","BBBBBBBCBBCBBBCB",4.31413083333333,1.61209534765346,5.09618333333333,9.15555466892255,36.4771533333333,18.5749028592735,9.28125,0.42375,3.02,0.86
"1,2,3,4,5,6,7,9,10,12,13,15,16;B","BBBBBBBCBBCBBCBB",4.22314989583333,1.56431354307006,5.41332333333333,9.27396590640445,36.9467716666667,18.6528006855296,9.035,0.405625,3.12,0.89
"1,2,3,4,5,6,7,9,10,12,14,15,16;B","BBBBBBBCBBCBCBBB",4.161894375,1.55088754274064,5.65793166666667,9.4248044028758,37.278035,18.6691419378896,8.8525,0.39,3.28,0.9
"1,2,3,4,5,6,7,9,10,13,14,15,16;B","BBBBBBBCBBCCBBBB",4.12383333333333,1.57582610848523,5.87474333333333,9.59159922539412,37.543685,18.6457363683832,8.7275,0.38125,3.44,0.95
"1,2,3,4,5,6,7,9,11,12,13,14,15;B","BBBBBBBCBCBBBBBC",4.40901635416667,1.71151342069929,4.75128166666667,9.1932140712136,35.27854,18.1485228422738,9.463125,0.428125,3.03,0.87
"1,2,3,4,5,6,7,9,11,12,13,14,16;B","BBBBBBBCBCBBBBCB",4.2815384375,1.62091972844072,5.19781833333333,9.23165476630229,36.5994616666667,18.5305515503705,9.161875,0.413125,3.08,0.87
"1,2,3,4,5,6,7,9,11,12,13,15,16;B","BBBBBBBCBCBBBCBB",4.187704375,1.55858584239901,5.50726833333333,9.34410620171651,37.0576483333333,18.6131184044302,8.908125,0.393125,3.19,0.9
"1,2,3,4,5,6,7,9,11,12,14,15,16;B","BBBBBBBCBCBBCBBB",4.120971875,1.52941335870591,5.742725,9.48913128075479,37.37692,18.6319710612147,8.715,0.37375,3.36,0.91
"1,2,3,4,5,6,7,9,11,13,14,15,16;B","BBBBBBBCBCBCBBBB",4.075771875,1.53861910098415,5.95832666666667,9.64800283053646,37.64108,18.604045056999,8.5875,0.363125,3.52,0.95
"1,2,3,4,5,6,7,9,12,13,14,15,16;B","BBBBBBBCBCCBBBBB",4.06036416666667,1.5857430841645,6.13782333333333,9.77182206775613,37.856665,18.5616886372817,8.525625,0.35625,3.58,1.01
"1,2,3,4,5,6,7,10,11,12,13,14,15;B","BBBBBBBCCBBBBBBC",4.39953666666667,1.7655980076342,4.86772666666667,9.31467865374133,35.4202766666667,18.0788205293366,9.44125,0.421875,3.17,0.87
"1,2,3,4,5,6,7,10,11,12,13,14,16;B","BBBBBBBCCBBBBBCB",4.27138510416667,1.66549805529785,5.31157333333333,9.345642145145,36.73042,18.459465943602,9.130625,0.40875,3.22,0.87
"1,2,3,4,5,6,7,10,11,12,13,15,16;B","BBBBBBBCCBBBBCBB",4.1750796875,1.59254829940747,5.61441833333333,9.453209981659,37.1780366666667,18.5463797632074,8.861875,0.3875,3.33,0.9
"1,2,3,4,5,6,7,10,11,12,14,15,16;B","BBBBBBBCCBBBCBBB",4.1052571875,1.55143253386856,5.84581166666667,9.5944276773841,37.493015,18.5670120918861,8.661875,0.368125,3.5,0.91
"1,2,3,4,5,6,7,10,11,13,14,15,16;B","BBBBBBBCCBBCBBBB",4.05619885416667,1.54755202817268,6.05940166666667,9.74379076666337,37.754865,18.5373109998462,8.525625,0.3575,3.66,0.96
"1,2,3,4,5,6,7,10,12,13,14,15,16;B","BBBBBBBCCBCBBBBB",4.02925104166667,1.58066376594395,6.22699333333333,9.8580387449629,37.9576266666667,18.5004842898554,8.44,0.349375,3.72,1.02
"1,2,3,4,5,6,7,11,12,13,14,15,16;B","BBBBBBBCCCBBBBBB",4.02738989583333,1.64909524876942,6.38346,10.0013405795182,38.140395,18.4291919188887,8.41875,0.349375,3.87,1.06
"1,2,3,4,5,6,8,9,10,11,12,13,14;B","BBBBBBCBBBBBBBCC",4.71927677083333,1.91315768769364,4.06690166666667,8.82214891013414,34.091225,18.0973144240145,10.379375,0.53,2.73,0.81
"1,2,3,4,5,6,8,9,10,11,12,13,15;B","BBBBBBCBBBBBBCBC",4.61375760416667,1.81851927414535,4.27132,8.879258550925,34.5237116666667,18.1557869895918,10.07,0.5,2.79,0.81
"1,2,3,4,5,6,8,9,10,11,12,13,16;B","BBBBBBCBBBBBBCCB",4.49804572916667,1.80223966098245,4.78288833333333,8.96249376651163,36.03289,18.568572829854,9.81375,0.483125,2.87,0.81
"1,2,3,4,5,6,8,9,10,11,12,14,15;B","BBBBBBCBBBBBCBBC",4.528675,1.74688480333379,4.41959666666667,8.9552910012221,34.8013483333333,18.1978987738688,9.84,0.463125,2.83,0.83
"1,2,3,4,5,6,8,9,10,11,12,14,16;B","BBBBBBCBBBBBCBCB",4.407905,1.70481883725797,4.90973,9.01977583279199,36.2295966666667,18.5782920665144,9.569375,0.446875,2.9,0.83
"1,2,3,4,5,6,8,9,10,11,12,15,16;B","BBBBBBCBBBBBCCBB",4.327950625,1.69049894982855,5.24946166666667,9.16146850732557,36.7364266666667,18.6662053585315,9.355625,0.43,3,0.87
"1,2,3,4,5,6,8,9,10,11,13,14,15;B","BBBBBBCBBBBCBBBC",4.45998302083333,1.69901586163189,4.55002166666667,9.05896252072763,35.00073,18.1871849572742,9.65875,0.44,2.88,0.85
"1,2,3,4,5,6,8,9,10,11,13,14,16;B","BBBBBBCBBBBCBBCB",4.33661614583333,1.63490276100567,5.02593333333333,9.11260222455921,36.3874283333333,18.5618714696252,9.38125,0.42375,2.95,0.85
"1,2,3,4,5,6,8,9,10,11,13,15,16;B","BBBBBBCBBBBCBCBB",4.24916552083333,1.59954329398133,5.35076166666667,9.23824819093274,36.8683416666667,18.6454551557851,9.135625,0.40625,3.05,0.88
"1,2,3,4,5,6,8,9,10,11,14,15,16;B","BBBBBBCBBBBCCBBB",4.19466614583333,1.59824349992233,5.60402833333333,9.39813145784359,37.2111283333333,18.664814701193,8.9675,0.393125,3.2,0.91
"1,2,3,4,5,6,8,9,10,12,13,14,15;B","BBBBBBCBBBCBBBBC",4.409701875,1.68230599463696,4.692245,9.17673602241255,35.19714,18.1446075766306,9.495625,0.42375,3,0.89
"1,2,3,4,5,6,8,9,10,12,13,14,16;B","BBBBBBCBBBCBBBCB",4.2838828125,1.59714684520295,5.15145166666667,9.21935212891451,36.5446033333333,18.5199163363688,9.20375,0.4075,3.05,0.89
"1,2,3,4,5,6,8,9,10,12,13,15,16;B","BBBBBBCBBBCBBCBB",4.19176822916667,1.54160263991207,5.46562833333333,9.33443606029537,37.0084116666667,18.6007451415636,8.95375,0.389375,3.16,0.92
"1,2,3,4,5,6,8,9,10,12,14,15,16;B","BBBBBBCBBBCBCBBB",4.12913125,1.52170025632788,5.70693,9.48026480616218,37.3355416666667,18.6200818131674,8.7625,0.374375,3.32,0.93
"1,2,3,4,5,6,8,9,10,13,14,15,16;B","BBBBBBCBBBCCBBBB",4.08919333333333,1.54152064120321,5.92141166666667,9.64121754288392,37.597815,18.6008229890695,8.629375,0.365,3.48,0.98
"1,2,3,4,5,6,8,9,11,12,13,14,15;B","BBBBBBCBBCBBBBBC",4.37438572916667,1.69424689249366,4.80516166666667,9.25765388568769,35.3473416666667,18.0976946814501,9.37375,0.411875,3.06,0.9
"1,2,3,4,5,6,8,9,11,12,13,14,16;B","BBBBBBCBBCBBBBCB",4.24666708333333,1.59383660004888,5.25142333333333,9.29409662680802,36.6644116666667,18.4775341468321,9.073125,0.395,3.11,0.9
"1,2,3,4,5,6,8,9,11,12,13,15,16;B","BBBBBBCBBCBBBCBB",4.15182020833333,1.52266692692933,5.55770833333333,9.40301995277276,37.1168616666667,18.5632689481328,8.816875,0.375,3.23,0.93
"1,2,3,4,5,6,8,9,11,12,14,15,16;B","BBBBBBCBBCBBCBBB",4.08418083333333,1.48583963432701,5.79110666666667,9.54351316314878,37.4335066666667,18.5838510938303,8.615625,0.35625,3.4,0.94
"1,2,3,4,5,6,8,9,11,13,14,15,16;B","BBBBBBCBBCBCBBBB",4.03729072916667,1.48869912160571,6.00400333333333,9.69660005939849,37.69407,18.560420024247,8.479375,0.345,3.56,0.98
"1,2,3,4,5,6,8,9,12,13,14,15,16;B","BBBBBBCBBCCBBBBB",4.01875125,1.53213488087985,6.18049166666667,9.81894535858292,37.90615,18.5207605969724,8.415,0.3375,3.62,1.04
"1,2,3,4,5,6,8,10,11,12,13,14,15;B","BBBBBBCBCBBBBBBC",4.35323052083333,1.73558444660674,4.91613,9.36985388925341,35.4811816666667,18.0352202596777,9.313125,0.405625,3.18,0.9
"1,2,3,4,5,6,8,10,11,12,13,14,16;B","BBBBBBCBCBBBBBCB",4.22478708333333,1.62457415907455,5.35957666666667,9.39880141181299,36.786655,18.4144785085168,9.00375,0.389375,3.23,0.9
"1,2,3,4,5,6,8,10,11,12,13,15,16;B","BBBBBBCBCBBBBCBB",4.12783583333333,1.54184837661634,5.66031,9.50308480672261,37.23055,18.5025478684765,8.73125,0.368125,3.35,0.93
"1,2,3,4,5,6,8,10,11,12,14,15,16;B","BBBBBBCBCBBBCBBB",4.05736,1.49229992768992,5.88978,9.64003807775517,37.5431333333333,18.5243218801991,8.526875,0.34875,3.52,0.94
"1,2,3,4,5,6,8,10,11,13,14,15,16;B","BBBBBBCBCBBCBBBB",4.00664083333333,1.48140163410135,6.09962833333333,9.78435438589162,37.8009316666667,18.498912046719,8.38375,0.3375,3.68,0.99
"1,2,3,4,5,6,8,10,12,13,14,15,16;B","BBBBBBCBCBCBBBBB",3.97726291666667,1.50971416403931,6.26401,9.89642471231672,38.0002916666667,18.4647200501757,8.2975,0.32875,3.74,1.05
"1,2,3,4,5,6,8,11,12,13,14,15,16;B","BBBBBBCBCCBBBBBB",3.97102229166667,1.576201155379,6.41684833333333,10.0366468354985,38.1780416666667,18.3961122824808,8.258125,0.328125,3.89,1.09
